,3M1292TY,3M501,3M5N11,3M6200,3m6001PR,AE82501,AN11-250,AN11840-10,AN11840-7,AN11840-8,AN11840-9,AN16-650T9,AN23-201T9,AN37-175T10,AN48-129T10,AN48-129T7,AN48-129T8,AN48-129T9,CR2310AF,CRST1130,DUNB127SXL,GECS826TL,GIA2005B,JYG37510,JYR-1521M,JYR-2004AM,JYR-2004AZ,JYR-2004B,JYR-2004N,JYR-2004R,ME6632L,ME6632M,ME6632XL,ME9683L,ME9683M,ME9683S,MESX200LH,MESX9378KCTV,MESX9667L,MOM2700,MRSR-1060NJTL,PIP33-BLK125BPL,PIP33-BLK125BPM,PIP33-BLK125BPS,PIP33-BLK125BPXS,PIP42-874,PMKN95B,RA99705,SACFCB02,SF1340L8,SF1340M7,SF1340S6,SF1340XS5,SFGG805PFL,SFPUG09VMT,SFPUG111T6,SFPUG111T7,SFPUG111T8,SFPUG111T9,SFPUG111VMT,SFPUG611VMT,SFT601,SPS3960HS,SPS700HS,SRCRC12,SRCRCL,SRESM60V,SRMAM,SRPEC60X90TY,SRPM60X90,UVS4040,UVSVP400,UVSVP401,XAGRPCFCGIS,XAPERC,XAPOKGIS,XESB60R,XGNRON,XS3M501,XS3M5N11,XS3M6003-TY,XS3M6004TY,XS3M7093TY,XS3M7502TY,XSAE82509TY,XSAE82701
AN11840-9,"0,03774226905300217","-0,15673517064412484","0,1415574638982529","0,12671104684768103","0,20628549929781886","-0,10839486068382874","0,028142028377849557","0,9967919323816389","0,9980800600026305","0,9977078593250999","1,0","0,025194121969593898",,"-0,05566186198122672","0,018533876061347494","-0,06346345850685439","-0,06508617094183212","0,3311491128345677","0,27658682372323196","0,259819969640414","-0,12218806022920316",,"-0,0004357673140922526","0,0013801934050538963","-0,07382942621076476","-0,21318947927245216","-0,08323363628531963","-0,16684450495341746","0,2565497441617276","-0,2658729617031565","-0,035098496042117934","0,006258270212975454","0,03359283600529618","-0,0017827960239580833","0,015498465690377253","0,16362192913508836","-0,02107244293358681","0,055271312888807364","0,033430865795590944","0,02817798789799974","0,03980408431266068","0,0825674343961218","-0,050049157001623094","0,06564632540590098","0,08236820874842792","-0,11633226006649867","0,004446730692580109","-0,19433232000008233","-0,10383613232832214",,,,,"-0,015863300409660535","-0,008142432537958969",,,,,"-0,017736731355965703","0,04155680758181864",,"0,7510784937391192","0,1233014681367297",,,"0,0871214725857787","0,015335838811318217","0,05264517704616445","0,3457084676584062","0,10065676467797759","-0,034894260941264174","0,10875524884435957","-0,09890395504189717","0,05607733207703567","0,47550192823222637","-0,004526565094296028","0,7902050475654542","0,01415682632161334","0,156757765144352","-0,05145405063512332","0,038735473054206764","-0,08913857245594906","0,0377747216212396","0,0542329552078919","-0,05531345485088413"
AN16-650T9,"0,29711539229410316","0,14727267586445875","0,16756456632711217","-0,07622806382400674","0,03161722402549626","-0,05728342236832183","-0,026833134092936802","0,02701607650758081","0,014641065649502702","0,018477275572706953","0,025194121969593898","1,0","-0,5928568773364195","-0,05125321498575232","0,04956267182954006","0,025967649910744232","0,06126467145397775","0,06736318400678819","-0,03266349866323842","0,3184852560874961","-0,15186697271027896",,"-0,06987897622394086","-0,08369009669533023","0,03888102209168743","-0,11389128120980974","0,11233267473830294","0,10072730747282771","0,10165845979481336","0,08953854144228107","0,4812382912894848","0,2790615930601418","0,055694001940340375","0,03415242336456921","0,0669396180402638","0,08211055668785638","0,35952525689695536","-0,046696888042046955","-0,05013928491946133","0,011127949259976838","-0,010250682048280892","-0,12368221883620766","0,040697346707590704","0,07445528669130053","0,919288595165892","0,005656514558581837","-0,028828598253788494","0,06304216362402243","-0,01669964712791494",,,,,"-0,042431367247355675","-0,0043174599349894765",,,,,"-0,008582055948040469","0,13289996665858803",,"0,20524003945352778","-0,06311745373811535","0,46865662320905715","0,15973597222524424","0,21687858812540436","0,40813092174956955","0,0209160575574335","0,1057150242829576","-0,025518962195588076","0,003635366805883996","0,041651545270919174","-0,06450940606419872","-0,0383934140854129","-0,03327567366185554","0,059177212064071484","-0,07503829642429985","-0,07625293800003889","-0,2096619987417021","0,5503701859996013","-0,15026023744981043","0,5196295017639313","0,15794296633208008","0,14164086036120382","0,04054725371514674"
AN23-201T9,"-0,4504788311621748","0,05981599625581119","-0,06964664824568946","0,16638899696708526","-0,07246383518214511","-0,13779535987923022","-0,9885510225061803",,,,,"-0,5928568773364195","1,0","0,46409432468664436",,,,,"-0,14198485722888307","0,07498672942490786","0,39907691158330666",,"-0,12796223537816764","0,18359773995160464","0,11524232076413002","0,2649508377433113","-0,3640237833305403","0,260966134890956","-0,21065604837612778","0,10521741807165765","-0,9998804267080192","0,2221408712402914","0,6043550542708817","0,026898383916596415","-0,10927430728799772","-0,0005487499543101251","-0,30233507171208196","0,3844474722235833","-0,39913695332856913","-0,1967476267416828","-0,04587598444845882","-0,8144569250464099","0,5138053274734969","0,32853591780584046","-0,35056201994080083","-0,325704735343223","-0,1230398954171228",,"0,21053366147530714",,,,,"0,3135998912434593","-0,068774537672344",,,,,"-0,07755849096662132","0,06601058472338808","0,6291492238244901","0,2929825467044156","0,39611065986219834","-0,31115949636925455","0,044576404718619","0,0753896843864893","0,09137030196804188","-0,18663451369890519","0,03442007084738343","0,7218201700431508","0,1538078268982017","0,43309130955833264","-0,25932861593164946","0,3992875999230241","0,15478963630802442","0,25219126184023843","0,46657221103113655","0,33514839304816296","0,35831367133949354","-0,0061178292470234754","0,0942083033876044","-0,42496589414488356","0,029111222067264016","-0,0981404759549302","-0,20733796526307438"
AN37-175T10,"0,18887247353594103","0,307658142469742","-0,09732682108823769","0,15140682039600853","0,034904462191713996","0,2856144270287183","0,572691376480792","0,010561792026582927","-0,06610337516337496","-0,05688198192457157","-0,05566186198122672","-0,05125321498575232","0,46409432468664436","1,0","-0,005161451068968122","0,13077904898652865","0,11540808462819128","0,21998661248866302","0,14170693936588744","0,5077701316990114","0,36942684622600624",,"0,30137069216928514","0,35469365370134043","0,6773778163371906","0,37681793482033094","0,29490165605514307","0,08925330126569643","0,5860057544694371","-0,10570605444535472","0,23650958612725187","0,49312023600346727","0,4354386005861093","0,35441220113555577","0,41237180529979695","0,003581494977319669","0,3076714708868011","0,14102253769059397","0,2509297581502596","0,38281296119081043","0,4124768390449847","0,33841333121354733","0,04404638858297896","0,030186381777497717","0,1124101273036746","0,23687786019405926","0,2537309057038134","0,03787596276169226","0,5444911331251792",,,,,"0,6407724252742152","0,5354937679477756",,,,,"0,4769660871027524","0,5353718046873578","0,6702209527571704","0,755779018466796","0,3617295059757477","-0,018299372630704303","0,11887533558994359","-0,09467070346149511","0,30011181077790877","0,12918984017487817","0,5229271046741047","0,4117289649938879","0,4879326149277974","0,06369994551482057","0,24734693118539597","0,08898855067542641","0,047136662508299","0,4584151156684202","0,08276086548146244","0,07485547718498416","0,37756969364089527","0,10103737301734482","0,4213607226648389","0,1327245717457578","0,18022765566910645","0,1990898116981165","0,2617720679803429"
AN48-129T10,"0,06231322354813714","0,011228903792301929","0,4123917956825158","0,26405095639661347","0,27260793628331875","-0,12431040178704615","-0,03214482824441151","0,245671081737412","0,15079035496580784","0,6621510380046177","0,018533876061347494","0,04956267182954006",,"-0,005161451068968122","1,0","0,8807820213213029","-0,23937195590878027","0,5282101170922411","0,3547664003018319","0,1094000819508054","0,11000070766375801",,"0,19826527479572392","0,22329063725123066","-0,11596219803428627","-0,653354387403584","0,05189259596411876","-0,08513158300911769","-0,2706535186848936","-0,23575110279293496","0,3530130449318368","0,047860324308675026","-0,1364644798995137","0,1617078321813398","0,08327571750789693","0,12093927419853961","0,07150538909698259","0,01946764892253972","0,4169866702090957","0,04379637856739895","-0,05470422785621901","0,1304509208035414","0,11781928226347178","0,0985128153772292","0,06117535748637668","0,14900656573677226","0,2122363284187572","0,005063998283327521","0,09604322887042822",,,,,"-0,06679198788130834","0,2419790444997",,,,,"0,294642782252867","0,162278187789278",,"0,04118181043309789","0,17944253529359971",,,"-0,12916666304346988","-0,09591986931209544","0,0007367979066920401","0,08523848299368118","0,030022771510855122","0,035744354915002684","0,16438606696743782","-0,13565325718639448","-0,010697883124165121","-0,1128299832678814","-0,29485962357242973","-0,04694166823576094","0,01004539462298698","-0,15970649762952158","0,18590722913698068","-0,138209800774559","-0,1257523623057384","-0,02671131168126633","-0,08613228739368532","0,029806274164113893"
AN48-129T7,"0,16281074379334606","0,03932776875134474","0,24661593985930327","0,3934063775026867","0,1897581354173897","0,08131385189740693","0,019974998050630972","-0,03415358699100684","-0,03011225394558517","0,6451034543990157","-0,06346345850685439","0,025967649910744232",,"0,13077904898652865","0,8807820213213029","1,0","-0,18839440342223207","0,7306800919872287","0,4445938206683236","0,19624584345784177","0,31255359341279654",,"0,34872125432190715","0,22626808419295205","0,0041046283303308225","-0,3037757734582078","0,045515428190933835","0,09337376968268817","0,24158684281443718","-0,2678323901661913","0,4219178426090689","0,19795978598358596","0,005371108101920285","0,28351802589692054","0,12473366104509233","0,11093729124659796","0,19183477684933956","0,2362669299446848","0,4575383119223829","0,12667707790502938","0,20121811606210657","0,28281344293371413","0,17711468746152403","0,2252009788604609","0,18966123012695008","0,18148254124612648","0,28838074652929385","0,36107435765319557","0,21533676416775435",,,,,"0,10894347688784821","0,34669389478584595",,,,,"0,4210989487314976","0,2981433824612399",,"-0,21715410105016714","0,2713260788405328",,,"0,01177362109077525","0,06298310475455213","-0,0037689405181028147","0,337446471581458","0,1616449508621768","0,14418182999788542","0,1754526461786512","0,030937205665833592","-0,03134134885457022","-0,08795573301875256","-0,14084411282262127","0,1808201897883531","0,1618941599535009","-0,039893727022363386","0,24453812030035446","-0,11708154643338538","-0,17180886135987403","0,09530469134039957","0,046489175270257053","0,08355830309255231"
AN48-129T8,"0,08294854701948502","0,04676564411027176","-0,09669227760308338","-0,23823822466890152","-0,11062748093850032","-0,019035832605863636","-0,06959048587154641","-0,11565583748474736","-0,06752780730257961","-0,08447309913000713","-0,06508617094183212","0,06126467145397775",,"0,11540808462819128","-0,23937195590878027","-0,18839440342223207","1,0","0,07067303229476357","0,16014030501463197","0,15161371051996947","0,2854210992976811",,"0,06611789490414727","0,035744881760585066","0,09831740597590424","0,6438493969049971","-0,09088481195733464","-0,2088639939912099","0,3664997399298608","0,6104947804992046","-0,012992189818241956","0,016213431035466387","0,037075584082734994","-0,18409775150309188","0,16998357686413357","0,16011422476062637","0,030541530650292737","0,13703505191843135","-0,09138589478043627","0,08882440371586019","-0,07136428150736893","-0,07933334697149977","0,2333915540615513","0,17708984764813426","0,2915499241042681","0,03587195791499163","0,051966268873193916","-0,04051704929485017","0,11639426543155393",,,,,"-0,06739061130580101","-0,0018847515832628242",,,,,"0,0023395868046079075","-0,006067558855096219",,"0,2987887590934896","-0,45563730590931834",,,"0,09616104199484353","-0,07212548906476336","-0,06799138818155243","-0,20557575612237788","0,1553747959779051","0,03078139452259592","0,15083861517811584","0,03490514192996159","0,36142921389876814","-0,12758169862872148","0,36355837526513457","0,3900573804370388","0,3560016794998565","0,3120315675320759","0,09268436564438601","-0,0632802200741742","0,07245220860961694","0,0798763361117084","0,09737350940971269","0,12933200323060642"
AN48-129T9,"0,281451909503679","0,10595647219826863","0,17366492170901085","0,3752813669499545","0,3106687759770697","0,03845960924768271","0,12455475814918296","-0,05838836408460214","0,13609041037680455","0,7109403360049257","0,3311491128345677","0,06736318400678819",,"0,21998661248866302","0,5282101170922411","0,7306800919872287","0,07067303229476357","1,0","0,49044378891264173","0,23333854466323434","0,6913023015636457",,"0,3850926861575752","0,27624311041637223","0,03333715156899973","0,33675920743231536","1,4996836401543541e-05","0,2703823449246145","0,41537260640716683","-0,10975475073678696","0,38880425349652376","0,3661936915087189","0,15316433122681153","0,22837767921182367","0,21669609158188477","0,25770080624007163","0,26398572557412137","0,2395829517811939","0,4507321613355332","0,2231222600858704","0,18882040428448957","0,29441213276909756","0,13973755494028425","0,31690597117511093","0,3018461790116787","0,29735347501461906","0,29526303671394927","0,29798744167907065","0,09357081839509035",,,,,"-0,0056337996628423774","0,3455566243173006",,,,,"0,3765350023266092","0,31049542307890254",,"-0,3454972629466912","0,12734739622229643",,,"0,3077823602753743","0,2993420587240943","-0,013854071312459679","0,297778230860709","0,37320028268102623","0,2129228717775068","0,30342750001902385","-0,022737534271661888","0,13717154272358206","-0,1433402563213194","0,09230462158984601","0,6932283157655144","0,28505983789446454","0,006078203909660827","0,31717521061349313","-0,03477651913363763","-0,18970612018937263","0,2049318434209462","0,08960471551538654","0,1060015234591736"
CR2310AF,"0,2384215425448913","0,17156427446161412","0,05910291743367491","0,08872409697307158","0,13179632786006545","0,3372577240247222","0,26536705200041255","0,3078991086169107","0,26882455438427594","0,2851902279573378","0,27658682372323196","-0,03266349866323842","-0,14198485722888307","0,14170693936588744","0,3547664003018319","0,4445938206683236","0,16014030501463197","0,49044378891264173","1,0","0,10434071116675252","0,05377264328112569",,"0,2862473741832348","0,22273163621462322","0,22598392151260818","0,11065653656622587","0,06993655610009349","-0,01665254041953174","0,519979830423081","-0,20819810233790143","0,22838716457754243","0,0296015737238445","-0,06051560893515081","0,18549936277156343","0,28409391076024754","-0,06966577665399112","0,2937489837329621","-0,12108954032363609","0,2211023074686388","0,19350296761528388","0,31171288750705206","0,38316095838262765","0,2785440855338875","0,24989419153292816","-0,067802831917788","0,08783800520762244","0,06314914977696068","0,046215758512505284","0,32323638628979545",,,,,"0,24079489981578878","0,2747004543896554",,,,,"0,3238800463820299","0,35984226244421336","0,19799038819735054","0,2069651009616729","0,03432437921003978","-0,1335857986040813","0,13134224334755312","0,07226486351392925","0,21040625722692924","0,1753495313000155","0,2486405502207319","-0,09179144764086902","0,13928779947688585","0,23778473284717414","0,2896513138802221","0,13745500500490923","0,0203430091443091","-0,028660795536673934","-0,08351176934364819","-0,1807898900250927","0,07823166744755095","0,0008233208502431077","0,14498641737647006","-0,011122014640032258","0,029713770015696337","0,015518977968786945","0,2226343926906718"
CRST1130,"0,6347297404367594","0,7122904432035726","0,04680598919586655","0,03036056870355128","0,09070340437748171","0,2912032868150941","0,49396213685015083","0,29175703775748485","0,22875676110262383","0,23821647567351342","0,259819969640414","0,3184852560874961","0,07498672942490786","0,5077701316990114","0,1094000819508054","0,19624584345784177","0,15161371051996947","0,23333854466323434","0,10434071116675252","1,0","0,41150066337160246",,"0,12870682622774998","0,437218388111436","0,20277453117218827","-0,3125059592320513","0,34715821087614895","0,047594431620127","0,5553223550861638","0,012159880131178547","0,8460369282659641","0,9040083626094583","0,7938735217623818","0,502830907285445","0,5943882169663289","0,7806825081884617","0,5509680446555897","-0,025307803794025068","0,28841624579629066","0,4427961184333823","0,3670200585929732","0,6130724175806054","0,8319099351732273","0,9101841201549031","0,608330548950364","0,35731777598840486","0,35795900184131796","0,18327827553943413","0,3735604529575013",,,,,"0,17458524080961785","0,26239591582172955",,,,,"0,21456848924044747","0,3360074599234946",,"0,37831379959047245","0,5396645052362344","0,4633478161243559","0,31940753546609374","0,7629611304630805","0,333788904275926","0,3262357566621353","0,6190053402228385","0,6945987049942742","0,38997610079526196","0,9177770841518719","0,4545147018886225","0,41513693417870706","0,4918008483901328","0,7855623337465988","-0,10152024559135328","-0,10780451278992433","0,29405061635825486","0,574000181855559","0,49452088041924347","0,276535181723158","0,6818491182335379","0,49495890714161034","0,342033508727763"
DUNB127SXL,"0,2506856764553785","0,15368298245578318","-0,14031769980597422","0,04786298224470476","-0,0632637951389251","0,24406216838230724","0,4795435206697524","-0,1361492985567212","-0,14742691296763002","-0,1333720182296957","-0,12218806022920316","-0,15186697271027896","0,39907691158330666","0,36942684622600624","0,11000070766375801","0,31255359341279654","0,2854210992976811","0,6913023015636457","0,05377264328112569","0,41150066337160246","1,0","0,08113536883003035","0,6026287412505493","0,24480615413340306","0,36843485302911666","0,2107813635424421","0,05770735930428711","0,07756076038150084","0,14032977243166703","0,04770562358232342","0,17634315361333444","0,37296403857130855","0,37188313897282516","0,4359083726133625","0,13269180853675078","0,22131144256408555","0,08150966067973463","-0,03783049103736779","0,40988266370535564","0,25563726341485915","0,21354630313597575","0,36840930684760403","-0,0016364034920574827","-0,00798205865605485","0,05142188798027457","0,500294654729999","-0,13527072641703328","0,1549011528042055","0,7625492541427646",,,,,"0,22022321877757786","0,227305637448275",,,,,"0,1888786191119998","0,13980372863741125","0,3523911390796776","0,5188764620495642","0,17193536110360821","0,3790867960527599","0,13654327868609328","-0,032645867897295906","0,18824259469140903","0,11367910288736129","0,15377456502686562","0,3585928068309686","0,24024776181356133","0,015898389893951974","0,11231909676205667","0,1833553219878495","0,6640049532847144","0,18600023642588306","0,07140378909420406","-0,04362389464705187","0,12883362518684366","0,03427755427930296","0,20599417627375327","-0,14368431796907435","-0,02796738631907651","-0,07767602715459006","-0,12121879142733384"
GECS826TL,"0,2194558140745622",,,,,,,,,,,,,,,,,,,,"0,08113536883003035","1,0","0,39556806336152533","0,3559370856063652",,"0,16536529369556774","0,6098444770285505","-0,9332565252573827","-0,8565647611324374","-0,45874581030172507",,,,"-0,263137422013389","0,38656667039057047","0,44408797214128193","0,3254482994129294","0,23995357976391546","0,3718299706953083","0,6045486797074353",,,,,,"0,4026676933528943","1,0",,"-0,019239176417089235",,,,,,"0,3934370354328847",,,,,"0,4099178239588439","0,4219370949078832",,"-0,020149621303697723",,"0,2776727477036289",,"-0,5155171145681272","0,4771357028252125","0,314591990232145",,,"0,6697330938299005",,"0,7294773330658656","0,648284608366216","-0,02224452524040279","0,5618711525803544","-0,5475519273074627","0,9251684868856772","0,6616915337270896","-0,5160528490318395","-0,8281218165191552","0,7459103970976038","0,8957039922071667","0,8392769420284182","-0,17792655208833383"
GIA2005B,"0,5030178460336734","0,16608226423288455","-0,0016020434702633522","0,39346437003033924","0,04383904940457994","0,5379370697020521","0,32136789934622045","0,055024451876095275","-0,0026766395008926726","0,02120331166748207","-0,0004357673140922526","-0,06987897622394086","-0,12796223537816764","0,30137069216928514","0,19826527479572392","0,34872125432190715","0,06611789490414727","0,3850926861575752","0,2862473741832348","0,12870682622774998","0,6026287412505493","0,39556806336152533","1,0","0,6641648210359018","0,5940458178481288","0,05325713273868587","0,15202401310510702","0,26021784374256757","0,11059356062160729","-0,08975381512809794","0,0624747160668314","0,06154823305496145","-0,047289761102428045","-0,19530882251698395","0,4693241178283913","0,37594457701946526","0,5461966389711796","0,2679984271985499","0,8752795979669787","0,45919573636391375","0,35125083973749127","0,17204051870243006","0,04264790150919723","0,022371548329391363","-0,06108137738912674","0,7835140948137136","0,47815045107119586","0,00347935321087311","0,5739808920601245",,,,,"0,6297657174211545","0,8530705590552095",,,,,"0,8615635279692492","0,6678449835235399","-0,012574710713949026","0,39419422159344114","0,2996013649643161","0,4622080656532763","0,44868327985885","-0,005780968844356357","0,11868561436556094","0,22252196304830282","0,3186977099207761","-0,03835451499191971","0,5312589991351435","0,026720416427145167","0,18059328162098554","0,20401774693814861","0,20255539422558186","0,1636722591260428","-0,17427216906272067","0,02231411954178261","0,25019086015758996","0,024949498641404406","0,08660290838682992","0,23295150613488352","0,0480361756421775","0,2894382685557589","0,30470014431007936"
JYG37510,"0,8242284813791875","0,19596677764049883","0,12447457232838897","0,10203074241621488","0,19841604419374032","0,45346228964941193","0,6286515685977526","0,055971509135391215","-0,03082818748595168","-0,017916492245164395","0,0013801934050538963","-0,08369009669533023","0,18359773995160464","0,35469365370134043","0,22329063725123066","0,22626808419295205","0,035744881760585066","0,27624311041637223","0,22273163621462322","0,437218388111436","0,24480615413340306","0,3559370856063652","0,6641648210359018","1,0","0,6353780251508299","-0,06633008797533674","0,323354481388608","0,13527838330020006","0,06227873844214282","0,2764482549693981","0,5045375981875965","0,3329757941395269","0,09748411266895253","0,014488171412398642","0,8196378767050234","0,5826297363001229","0,8301890014122676","0,3866339867722467","0,8179588282946046","0,7415308395034629","0,47575540738236705","0,6152590167093863","0,17167020243920048","0,12640096943709098","0,0015273257079758372","0,7952396677165434","0,5580090657975026","0,0524648057041849","0,04974419783019952",,,,,"0,45651490904084635","0,8491227202623376",,,,,"0,8237661021100635","0,7301465205566109","-0,012401005634886287","0,15326417811976123","0,3115852681753661","0,3443463634615899","0,08372908422130139","-0,03117249649454955","0,34736793409819844","0,48266150207146796","0,5611450906690262","-0,0005853416340228326","0,82501336710925","0,0949116349831555","0,35876905452026286","0,3198364085740811","0,03852748609029133","0,4016616710153486","0,00798231208347661","0,07957047091321473","0,41622009646359925","0,26817727657803575","0,21424850697958706","0,397104974646904","0,308734067556347","0,5144979705112668","0,7289726519833899"
JYR-1521M,"0,458975826288309","0,34854258595475124","0,20548414589641054","0,2611535795767878","0,24619352930307334","0,8251193956226137","0,505090540444502","0,002636834483652047","-0,08694072842035165","-0,07922707868859609","-0,07382942621076476","0,03888102209168743","0,11524232076413002","0,6773778163371906","-0,11596219803428627","0,0041046283303308225","0,09831740597590424","0,03333715156899973","0,22598392151260818","0,20277453117218827","0,36843485302911666",,"0,5940458178481288","0,6353780251508299","1,0","0,05688399280735028","0,7799266564836445","0,3181498770066904","0,6493381208360111","-0,09317434622980564","0,1799618336611671","0,12840234644300427","-0,02302917988231615","0,5081558396443772","0,49595443843607734","0,24247402705154789","0,519064938047461","0,20370518147141556","0,5838607073355684","0,6089764725613543","0,531847988325963","0,29140013895719086","0,002667078243898924","-0,028817621833707358","0,03327308251503939","0,3871901104528266","0,3815135877877789","0,0595641413087621","0,8081332238581347",,,,,"0,8148659422254356","0,7688992903008325",,,,,"0,7303927306627064","0,7431691521067701","0,24500462484202146","0,11389245280344139","0,3268885176756438","-0,10894452488849769","0,13284592323277628","-0,02815829164303971","0,37259276439194167","0,5182559023273486","0,5519047606967805","-0,06454547679357989","0,6494893835045478","-0,033236332291499436","0,6762776199059201","0,30979692790336183","0,1770723874115164","0,4183647736485765","0,004294756077205118","0,10801726881057473","0,4957128703888123","0,33406350941069884","0,2592438739979255","0,43947163727189936","0,30709021745573556","0,5597277077875996","0,6382172700109546"
JYR-2004AM,"-0,05417971304492393","0,08649485483226571","0,24129216838063583","0,4304335890127478","0,15797658152041227","0,08140136512518872","-0,07289077616430843","-0,21043352364591678","-0,2186659929259493","-0,21499172696029945","-0,21318947927245216","-0,11389128120980974","0,2649508377433113","0,37681793482033094","-0,653354387403584","-0,3037757734582078","0,6438493969049971","0,33675920743231536","0,11065653656622587","-0,3125059592320513","0,2107813635424421","0,16536529369556774","0,05325713273868587","-0,06633008797533674","0,05688399280735028","1,0","0,08561639199261263","-0,0646900449629136","0,10783018484455532","-0,12210619519606188","-0,1094081691014256","-0,11703200012273046","-0,20155104402202575","0,09724104669410245","-0,037117068689612065","-0,156377274644441","-0,02145864568012953","-0,1856859913214608","-0,003086489475481491","0,03607085974636624","0,12533735192153542","-0,10110396812706077","-0,02959417410755454","-0,01749588914766986","-0,17419948056066348","-0,04001595888874154","0,046222711392685537","-0,29049767139741745","0,16102069164962612",,,,,"0,01681817122742719","0,04420197751825183",,,,,"0,029931146053472957","0,20281387616278326","0,7255728867578142","0,3528214478905804","0,20292786099213536","-0,06902612579638907","0,422928862134736","0,5154688330178113","0,5171872352279961","0,08233132244814934","-0,04770196458155437","-0,21386323005974398","0,028405766384454814","-0,053710994977367026","-0,08959694836276882","0,2909837247141952","0,13245165006383136","-0,044084579801112175","-0,057656032630244866","-0,1238742397422162","0,11104619388655952","0,17573488473729545","0,19117155440901396","-0,02812879902240756","0,30303516746406883","-0,03012295771094396","-0,0979906914105804"
JYR-2004AZ,"0,35350544940488443","0,2005449001587856","0,10265033090512793","0,05059441388981479","0,10613558631395333","0,666693940447051","0,5312793070784472","-0,003943887922027966","-0,10690346275984616","-0,09716412928899076","-0,08323363628531963","0,11233267473830294","-0,3640237833305403","0,29490165605514307","0,05189259596411876","0,045515428190933835","-0,09088481195733464","1,4996836401543541e-05","0,06993655610009349","0,34715821087614895","0,05770735930428711","0,6098444770285505","0,15202401310510702","0,323354481388608","0,7799266564836445","0,08561639199261263","1,0","0,15844389954920074","0,5278897084003182","0,07648517788784273","0,369832286732771","0,28490377821846685","0,09342088327256205","0,38653868934478336","0,37636191459100654","0,21519766541424545","0,36199420777978797","-0,06355554824655249","0,19124289199278874","0,5624872450426543","0,4725842598796228","0,388393330995503","-0,03786279083232939","-0,05839170059168043","0,14837023995613868","0,07245957801293322","0,396633155655486","-0,10619594153302138","-0,09577843896856841",,,,,"0,6482489003465663","0,28137930718392035",,,,,"0,2685267375118928","0,49790881420886585","-0,11391033811649287","-0,062465747570758644","0,24851939709187143","0,20755468127708676","0,20657367779678978","-0,10653767136034978","0,3032131135081941","0,32420191298856843","0,4344496794833225","0,01748920712308324","0,5314987377059059","-0,07052074081685475","0,6205908089407189","0,21971748240676026","0,07240803390665669","0,30243697082893634","-0,07194820927699244","-0,07424344973775894","0,17623254746605213","0,21033326796097357","0,24373484951744928","0,5089868757935038","0,22466107299400473","0,6751724094806748","0,28760664481596404"
JYR-2004B,"-0,009389675788637586","-0,1047710195211622","-0,18310882685918456","0,011585097649109258","-0,19921354832828087","0,3003186612849849","0,038180416240288256","-0,1638286607948626","-0,17264112133350737","-0,1557406783511959","-0,16684450495341746","0,10072730747282771","0,260966134890956","0,08925330126569643","-0,08513158300911769","0,09337376968268817","-0,2088639939912099","0,2703823449246145","-0,01665254041953174","0,047594431620127","0,07756076038150084","-0,9332565252573827","0,26021784374256757","0,13527838330020006","0,3181498770066904","-0,0646900449629136","0,15844389954920074","1,0","0,2814879189391641","-0,051369379130017614","-0,09730756317098563","0,04501855262174337","-0,118697982696353","0,07287054577040597","-0,010258844911439684","0,43105388194453736","0,11548403497183944","0,4097385240271151","0,14783011291506262","0,06646670230485786","0,173726603214001","-0,009503984950097879","-0,1643518090993034","-0,1585685602039174","-0,14722253457160972","0,2175708749420951","0,11306568396483947","-0,17256123007971735","-0,12405341276478156",,,,,"0,32261208162994287","0,19040045211227416",,,,,"0,2458600924509156","0,2735366334735217","-0,012491322033505779","-0,22883965123855057","0,15576359663654168","-0,24783301940974298","0,17868737215026884","-0,021432886201638197","0,2130954168838498","0,0053242499402674425","-0,05693325296199009","0,06092744429386174","0,11684493494249641","-0,13500139579335374","0,12438052435649063","0,06051803889517722","-0,06274406368197863","-0,16523273019999898","-0,07126220763825683","0,25177760953967016","0,17282021952238236","-0,023166197752493175","-0,041080218462996324","-0,005534246699159962","-0,032195298972333905","0,1327568615907071","0,04957387534026391"
