,3M1292TY,3M501,3M5N11,3M6200,3m6001PR,AE82501,AN11-250,AN11840-10,AN11840-7,AN11840-8,AN11840-9,AN16-650T9,AN23-201T9,AN37-175T10,AN48-129T10,AN48-129T7,AN48-129T8,AN48-129T9,CR2310AF,CRST1130,DUNB127SXL,GECS826TL,GIA2005B,JYG37510,JYR-1521M,JYR-2004AM,JYR-2004AZ,JYR-2004B,JYR-2004N,JYR-2004R,ME6632L,ME6632M,ME6632XL,ME9683L,ME9683M,ME9683S,MESX200LH,MESX9378KCTV,MESX9667L,MOM2700,MRSR-1060NJTL,PIP33-BLK125BPL,PIP33-BLK125BPM,PIP33-BLK125BPS,PIP33-BLK125BPXS,PIP42-874,PMKN95B,RA99705,SACFCB02,SF1340L8,SF1340M7,SF1340S6,SF1340XS5,SFGG805PFL,SFPUG09VMT,SFPUG111T6,SFPUG111T7,SFPUG111T8,SFPUG111T9,SFPUG111VMT,SFPUG611VMT,SFT601,SPS3960HS,SPS700HS,SRCRC12,SRCRCL,SRESM60V,SRMAM,SRPEC60X90TY,SRPM60X90,UVS4040,UVSVP400,UVSVP401,XAGRPCFCGIS,XAPERC,XAPOKGIS,XESB60R,XGNRON,XS3M501,XS3M5N11,XS3M6003-TY,XS3M6004TY,XS3M7093TY,XS3M7502TY,XSAE82509TY,XSAE82701
SRMAM,"-0,0707802562440567","-0,11600756763971536","0,1338515722634804","0,06222847556421562","0,05856503375494068","0,17631822207810774","-0,18097434176025678","-0,2202930217562671","-0,16955151609084224","-0,20074478237355697","-0,17995242725466598","-0,19634589340903102","0,08926818141386889","-0,17602812453737474","-0,19369577644580854","-0,1764487976363954","-0,13524185086574017","-0,14247074400443457","1,2111847515628266e-05","-0,20624130578662894","0,1626131043493228","0,08732245882616813","0,2230939631092059","0,7235546647918637","-0,09952609874065495","0,46087954354937455","0,347505395232847","0,632810786881896","0,38229464603203533","0,585714770540606","-0,2525190241614917","-0,2494928559627945","-0,23522992058604306","0,10524476833622895","0,1059845548063647","-0,029243761987026","0,30872165543077884","-0,2296575064742301","0,2019865545243111","0,5023289617453899","-0,011942154815683715","-0,2151907914977955","-0,23588600221237835","-0,2566444759307019","-0,26383281500937317","0,2773897337394632","-0,08495255750827893","-0,16951998279772604","0,16312883715695103","-0,06285207784570164","-0,06285207784570164","-0,06285207784570172","-0,06285207784570171","-0,005308358111839034","0,20933949487270254","-0,06285207784570171","-0,06285207784570171","-0,06285207784570167","-0,06285207784570171","0,0017601300574904334","-0,07920582848356801","0,16509519215931187","0,6498691994082768","-0,08119738239039229","0,4240883623054942","0,4186779050322532","-0,06995508625148454","1,0","0,4997320479362277","-0,07929932674259607","-0,2154540674864012","0,6590722539096004","-0,25227453904714364","0,28850426199895896","0,25381097842068123","0,23270961987807776","0,5282906929233465","0,27880367285438934","0,3012067248983114","0,1333932979127997","0,27227727388185374","0,54671662521605","0,418448110096203","0,23918990691094275","0,41572927579840446","0,5724641509534517"
SRPEC60X90TY,"0,3214772960220792","0,3420710418884404","0,39945713729145477","0,27954001916769244","0,339939068325987","0,4047142135650101","0,2028241974468848","0,09223362767971144","0,1787401720016998","0,15563227385515888","0,1593141270397621","0,08665431098957654","0,07663276094537691","0,3614175711071812","0,16606438030146922","0,13292735651514165","0,1831188904518647","0,15704692926481387","0,2967471443837843","0,17092268349647358","0,2333982672832691","-0,33701332903983044","0,30749716968121504","0,4009653727154419","0,4696986885186694","-0,013954234263135138","0,603984051788847","0,501829344833343","0,42484439184163203","0,26037653225280455","0,14038954557363248","0,1437385197228247","0,1556754055828709","0,5380199491246578","0,5252660065201236","0,2957995653956934","0,549861709388908","0,13413421024149244","0,3007426901824912","0,7435434172624987","0,2693150602581393","0,1667230971575658","0,16452776871685731","0,1412638322120249","0,12186735319897411","0,5980473859104478","0,46664857362540113","0,1304697370379658","0,5612729410462617","-0,2903829920917844","-0,2903829920917845","-0,29038299209178453","-0,29038299209178464","0,5310793796861424","0,4521117764151448","-0,2903829920917846","-0,29038299209178464","-0,2903829920917847","-0,29038299209178464","0,32806269451943504","0,4032460834958137","0,1782161116981946","0,45616657933650484","0,2101333780502446","-0,011085841416157685","0,4183052801208039","0,2966491641956033","0,4997320479362277","1,0","0,42851138398469774","0,17069589748294836","0,6913131528555826","0,1489706424597978","0,38166602304064196","0,30445009069322315","0,19413560943764563","0,25926981897966345","-0,12106510108260998","0,4994096568724495","0,5533758047949002","0,40205440948503957","0,5035898274192431","0,655909446632753","0,5321598857036911","0,6719345571949642","0,8145866877294341"
SRPM60X90,"0,5069436039130006","0,7964862647100743","0,6102278383901696","0,5913593092845777","0,6702630343322277","0,39748274773481884","0,38757225717453486","0,345203096306908","0,282596127076301","0,3084796966550548","0,3365737288205848","0,44575621158802436","-0,05388020778019728","0,7382231020767908","0,24302663432540114","0,30677361167660383","0,2619122079796073","0,2867145117367065","0,6425394340680427","0,5782534818271711","0,12428249176003196","-0,43151018533443475","-0,06922024070229416","-0,24537141221257977","0,7196066979486004","-0,4635528669873211","0,3917029072684332","-0,12710712556521234","0,028243588870551777","-0,22880847478938354","0,4572429752594004","0,4907243207955724","0,47502183681187843","0,6395707291538288","0,6578497723691932","0,4890951493988357","0,5523846654894426","0,5359047697102967","-0,008317609202234871","0,4087579551426802","0,5894326194757668","0,40430378951259327","0,4307085708105261","0,47443716569743777","0,4444414623408559","0,41406039650847687","0,6618265442298789","0,2744448700650531","0,539455061959958","-0,2208897293557553","-0,22088972935575527","-0,2208897293557553","-0,22088972935575532","0,6804730260641619","0,3107101773875564","-0,2208897293557552","-0,22088972935575538","-0,2208897293557552","-0,22088972935575532","0,3563206471939007","0,6748342272415342","0,08917195583883167","-0,03373165374619738","0,5296843977489734","-0,3445989938675876","0,18120336035761422","0,6211765908366268","-0,07929932674259607","0,42851138398469774","1,0","0,40978254907034073","0,246921829061368","0,546915672624011","0,1710680671179995","0,052843607811225345","0,01361113026970669","0,14642302591520104","-0,2268095920244818","0,27928651410043925","0,5496025632195836","0,46683371296200815","0,04864692930071032","0,46345455143779407","0,6051391497493942","0,3730543796956236","0,35567339642243945"
UVS4040,"0,959381476118047","0,6543549257584581","-0,10899784387511638","-0,11750703020479322","-0,08381387609883367","0,31409109070390845","0,9653387929778814","0,5634740322585831","0,8560199698896443","0,9233899199535407","0,8844545748669628","0,6186872290277003","-0,5142606199656953","0,3330638761047329","0,8667707037427037","0,8853830203748735","0,9129307950839034","0,9155698745331388","-0,07093276413951956","0,7680473824716684","-0,3187837148494073","-0,22025372794505593","-0,3094208199719779","-0,4570303959877193","0,47785687132946114","-0,492685083489687","0,18957449822386777","-0,19660645561759973","0,34591184275009945","-0,25537495003068267","0,9543760811395333","0,9524067843328897","0,9526960734875268","0,7606294162532337","0,7684896179389354","0,7864479772429859","0,5950737634880614","0,7407705670935003","-0,24589730300052964","0,4998469142074466","0,10844515082532116","0,9668520209143071","0,978131445079881","0,963968885442843","0,934770811045489","0,14625574728191104","0,3932599527543264","0,8838854235767745","0,11695787622373262","-0,1127477125891542","-0,11274771258915424","-0,11274771258915423","-0,11274771258915427","0,2839817077010838","0,09341218241209284","-0,11274771258915424","-0,11274771258915421","-0,11274771258915425","-0,11274771258915427","0,3295379269202045","0,755846337149577","-0,36977292280705504","-0,03156542874300332","0,28901705945593414","-0,3918660745922184","-0,24782582034067066","0,6027503852129156","-0,2154540674864012","0,17069589748294836","0,40978254907034073","1,0","-0,13186246993618825","0,8553060409510785","0,08445152085467526","0,14178161250420956","0,18938863886843688","0,12041419476696096","-0,20210996420458865","0,0007426984255186468","0,4563145785245843","0,5349084417237712","-0,12090481208781283","0,31341308341346663","0,6347878858059394","0,19990024058616604","0,03718130426408883"
UVSVP400,"0,05337760468566194","0,08729235024288574","0,4156854315770766","0,2330310466331561","0,3771940231195677","0,10445557985227139","-0,09442812069442534","-0,17072668187203077","-0,13883099798537227","-0,13544260184075524","-0,13881436015123674","-0,16412202018673694","0,44644317340590434","0,334670153326995","-0,09789867384350297","-0,07315679784351373","-0,052919068728579106","-0,06728594853650098","0,2740736253975949","-0,11903485358823444","0,5282916174897971","-0,14195023370706356","0,38574916792248726","0,6712036458853793","0,3789469258577635","0,11272088604844527","0,5184903182782956","0,5858613013404081","0,40633301130928146","0,3954872819175354","-0,16065842624420357","-0,1620298206916053","-0,15523771868823974","0,3531413818441306","0,3399233499655261","0,09746834384519186","0,4064375692963158","-0,06783286841786493","0,2734725546212644","0,726234013808245","0,0878871539698705","-0,12326557812679044","-0,13798674709211844","-0,16465417812335206","-0,1791632878755108","0,5810031986867316","0,32038064786944737","-0,09628335111667707","0,5548076072476323","-0,25861821757276227","-0,2586182175727622","-0,25861821757276254","-0,25861821757276227","0,5427251195877598","0,3991261996263188","-0,2586182175727622","-0,2586182175727625","-0,25861821757276215","-0,25861821757276227","0,23795791784354425","0,12719897225432789","0,47583174763608793","0,4412595651295932","0,26238464363953345","0,09980952973991486","0,6279939324166589","0,08351576413119119","0,6590722539096004","0,6913131528555826","0,246921829061368","-0,13186246993618825","1,0","-0,16693440516351904","0,3614596599064823","0,3960107815889174","0,21436469541185432","0,36796243479523294","0,10903116923344121","0,6953852296895887","0,5455098012018986","0,1727673499960651","0,545883985684305","0,445145087942174","0,2490275711546587","0,5944004722504251","0,7136525099244639"
UVSVP401,"0,8839861408466267","0,7722578952131653","-0,08584857553775305","-0,09824200305562072","-0,04340725483377337","0,4887145409994023","0,78713538584674","0,6428912359154454","0,6924908969860488","0,7342077564084759","0,7295654212270742","0,8394065862625303","-0,5875571230269203","0,5268932468958928","0,6161823736896114","0,6284992603956501","0,6195248164286012","0,6385273570074996","-0,02667285714978849","0,9417988442422291","-0,30443194448283856","-0,262943157818614","-0,33867348515849865","-0,5436599303989382","0,5384225593055092","-0,5876999210228071","0,3308347291043046","-0,3080577810164511","0,1042264561194658","-0,36640080890991306","0,8892572650342416","0,9307187460262419","0,9299768518123369","0,7471929669418075","0,822012239429542","0,8782280139642685","0,7030299806826744","0,7829651572683886","-0,16243183045793277","0,3797629979028796","0,12274333494414673","0,791401121188632","0,8599710624818261","0,9171606548742828","0,9087877369862138","0,2452691750661583","0,5534200173549008","0,622303341876445","0,2576760701092675","-0,13460039864756884","-0,13460039864756898","-0,13460039864756895","-0,134600398647569","0,2993083755049142","0,16120448700255358","-0,134600398647569","-0,13460039864756898","-0,134600398647569","-0,134600398647569","0,3852347052118417","0,8812658710878152","-0,4414420627784349","-0,19696197278589525","0,32570871773698923","-0,3234150612304985","-0,23155324643296749","0,8161037741712267","-0,25227453904714364","0,1489706424597978","0,546915672624011","0,8553060409510785","-0,16693440516351904","1,0","0,1151565408551229","0,04783700636597728","0,03870949554100943","0,12238294696182693","-0,3711292712445463","-0,08666513389739568","0,42042023802298445","0,7230734861387061","-0,17222145889610185","0,46734243701259603","0,7296999093134737","0,20711554719186978","0,04886130613498465"
XAGRPCFCGIS,"0,20750821086019686","0,15965512300117998","-0,038044332572903045","-0,08430494562963191","-0,03662907462991673","0,2819294270766876","0,1200727707404483","0,05282537640515367","0,06438824110724718","0,05655779450817879","0,0806649579924053","0,05452871606333726","-0,08018626217473358","0,10567717870449791","0,050440181808321286","0,10622955627933024","0,10479564274442058","0,09395280984218765","0,026731131729745942","0,17256654501601612","0,23261433813464974","0,33983870812005584","0,21820208713399086","0,3160789752530809","0,16393501999151985","0,21777966423551617","0,3191216990312436","0,15394902946747638","0,21440091928507143","0,16725528771401946","0,08751266028398362","0,0831372529147953","0,07739521798810713","0,29475214392290666","0,33051377005787136","0,27839264573883094","0,3564002504781757","-0,017432665975719037","0,25533657396224807","0,4133124487154304","0,07842335334272028","0,10130903638241323","0,0915302001787965","0,08378552569447059","0,04175167313140356","0,3321406913264519","0,11628365821235948","0,05773291162989382","0,3222515943182018","-0,05956347710784825","-0,05956347710784831","-0,05956347710784829","-0,059563477107848234","0,15189615792844924","0,33565464487521357","-0,059563477107848324","-0,0595634771078483","-0,05956347710784826","-0,059563477107848234","0,3202444894473056","0,16866550505316263","-0,007087430317027492","0,18009220741118262","0,009905926717390982","0,28666356590604497","0,17751356443449373","0,19202728415191897","0,28850426199895896","0,38166602304064196","0,1710680671179995","0,08445152085467526","0,3614596599064823","0,1151565408551229","1,0","0,34495119076313874","0,6135893629186269","0,5381120428232071","-0,0881274938797539","0,1392383685248299","0,20590738451877902","0,32925362172167516","0,24988693642158658","0,3162931674295163","0,4356810353653584","0,41833318237301814","0,23676928381657436"
XAPERC,"0,19401059186543207","0,18534374108954307","0,2090237425262579","-0,000963945071531587","0,1712727125385817","0,12870522846910523","0,16497849619773455","-0,03965044355943538","0,1134198564075228","0,14197476742231807","0,11221154820083858","-0,05722555336206022","0,18349743319759965","0,15050673804989673","0,18460392235052903","0,19975735289036234","0,2282291117722332","0,2065687156297583","-0,08003526129245157","0,08092515970543958","0,30462548403514217","0,13559170658605002","0,3928129842389686","0,292454559665743","0,2127835679838947","0,10256660492008525","0,20281661959317215","0,14922894491704738","0,10991758943638295","0,09941307021337001","0,08980454482448984","0,06680655287992503","0,07508619446400547","0,3206956922376675","0,23967121729476057","0,14338497629559901","0,21684374458553687","0,03861384430113458","0,30576300064892586","0,38964676334398085","-0,12109455141745336","0,16076315467841398","0,13459014674351955","0,08214087650662612","0,0728518356187573","0,3927318648530733","0,2340712774719539","0,1844441763286607","0,3820946911003742","-0,2147605074730523","-0,21476050747305228","-0,2147605074730524","-0,2147605074730524","0,21362077655562306","0,40768690418103004","-0,2147605074730523","-0,2147605074730524","-0,21476050747305234","-0,2147605074730524","0,37162296291145563","0,18353284311515258","0,12778340787029316","0,16520174553469402","0,13964262914565861","-0,029289663878731432","0,20055394201739452","0,12579153789732817","0,25381097842068123","0,30445009069322315","0,052843607811225345","0,14178161250420956","0,3960107815889174","0,04783700636597728","0,34495119076313874","1,0","0,487154362929585","0,2438525620092273","0,037565937027506956","0,21845708349766493","0,33300422746446157","0,12478015187941681","0,23275626195923713","0,24482016391660716","0,2579146898111712","0,3091719018391279","0,15435198717070048"
XAPOKGIS,"0,23608103993293433","0,025375971199388076","-0,04664594369306485","-0,11104754957091009","-0,09000567307013728","0,11644879379769876","0,22256794514542588","0,129481913535594","0,20492111388663006","0,20649103716724126","0,22314390979918464","-0,08072102593707023","-0,02418627894318853","-0,07066743904792851","0,2484800579253037","0,26096005549169493","0,2753306839302253","0,26865909668980625","-0,1281325945712822","0,034760428973318595","0,2781569762278048","0,35103920932001537","0,22091553274592376","0,24571900883026615","0,061728165839150174","0,1423254517811097","0,1749518237508666","0,09865157751800405","0,15321142381741282","0,13463999737172533","0,15244350603981668","0,12990506037294688","0,12209260016073317","0,30451430885499936","0,1905040985921986","0,2090806120780899","0,1619143515757235","0,010343003649020317","0,18641845500826737","0,35556762395042163","0,12232977399400442","0,2270915994460091","0,18240224625417234","0,14482022853133272","0,0997099919908657","0,22782991791623225","-0,03976382834223815","0,22171997395373644","0,1908709602860919","-0,1505022774117046","-0,15050227741170463","-0,15050227741170474","-0,15050227741170458","0,08319619439540991","0,19145342278173577","-0,15050227741170477","-0,15050227741170466","-0,15050227741170466","-0,15050227741170458","0,19039292429233654","0,06736192171574619","0,009511857281534366","0,2099911116465746","0,032321586770418555","0,15459241538833485","0,07997598636297472","0,049297424531181536","0,23270961987807776","0,19413560943764563","0,01361113026970669","0,18938863886843688","0,21436469541185432","0,03870949554100943","0,6135893629186269","0,487154362929585","1,0","0,3210398145041141","0,14876032675439357","0,11696527505986241","0,14896147787914346","0,18682141915025027","0,16697763846274497","0,11582206354091902","0,24027261976146191","0,27814936510555893","-0,03438775793201367"
XESB60R,"0,2236619929947833","0,15111187018531877","0,017777027236138346","0,015575811221709836","0,027453535443559596","0,32265615041802315","0,11580670062107734","-0,028255675271708316","0,058600886005932135","0,06529727609110568","0,07917450102104803","0,09936308777878411","-0,318527937919093","-0,041521155118364454","0,04394577953826791","0,12247170398941758","0,14577659203023266","0,1278871006413008","-0,09237636030750611","0,15884010125255224","-0,042371971984752774","0,1816174925592174","-0,03904890284210699","0,33838105235299476","0,007577345927740487","0,12266355462948664","0,35642846929188504","0,148138924318519","0,17967158854751228","0,22724645268541463","0,10254843021231418","0,11344906965068077","0,12199360442744667","0,2327988868043327","0,3301206827635929","0,2680247243262243","0,4143679132099373","0,11409772699317955","0,08431339731235338","0,45225977962188296","0,09546069701177047","0,11240425002814902","0,11946415979131249","0,10975880437308698","0,1077277199590772","0,17273318263084228","0,0013542939056150058","0,12075677184406146","0,025172586878280556","-0,03871152768908145","-0,03871152768908146","-0,038711527689081454","-0,03871152768908144","-0,04610975616703629","0,2217346120592252","-0,038711527689081406","-0,03871152768908147","-0,03871152768908144","-0,03871152768908144","0,13553058218421127","0,10706784499895182","-0,11664121468430871","0,4197936096455294","-0,13409438146952596","0,2411808325092587","-0,004419601685201866","0,14807111540919501","0,5282906929233465","0,25926981897966345","0,14642302591520104","0,12041419476696096","0,36796243479523294","0,12238294696182693","0,5381120428232071","0,2438525620092273","0,3210398145041141","1,0","0,07889981800334835","0,12953703520378945","0,1785982157284197","0,480568591751581","0,37221884978396247","0,521032181049731","0,4622094287672474","0,4588539123530517","0,4032101070798949"
XGNRON,"-0,21339827575999762","-0,36722392370199697","-0,029555816548303877","0,02511208939463127","-0,03524741209069523","-0,28936692637533834","-0,18245168109319967","-0,2374508861774043","-0,16916886772996792","-0,17067338897055526","-0,16689268015055922","-0,431308874466132","0,32097574909807797","-0,3763556055773992","-0,04270821460139227","-0,08440852660449305","-0,058087014491378805","-0,06623559132241609","-0,007004592689499563","-0,36181340316132277","0,116898471741593","0,062002237081071464","0,17441322286186525","0,38623306086837267","-0,3188896008303395","0,2967280042035156","-0,08465748960776032","0,14542655845462352","0,10056820530005357","0,38602306794185937","-0,2537825430890376","-0,2843612188370216","-0,27974396818722963","-0,10424660106952825","-0,25134616858668624","-0,26285743175630844","-0,15239314290182684","-0,2996246536799044","0,11667728395353724","-0,04072025618274766","-0,020550474741321625","-0,14683847829432925","-0,19911075781596735","-0,2571137595079696","-0,26630295734623805","-0,07429710336346904","-0,33040859299962194","-0,07906604556961072","-0,007110179240312774","-0,09316902050818265","-0,09316902050818267","-0,0931690205081827","-0,09316902050818267","-0,2754599604868029","0,027993326955087265","-0,09316902050818258","-0,09316902050818267","-0,09316902050818263","-0,09316902050818267","-0,1394183330122057","-0,3085220774138856","0,16613217719543877","0,24977235419920815","-0,20689037947797945","0,1445993760747117","0,11597001499520394","-0,39745372186774847","0,27880367285438934","-0,12106510108260998","-0,2268095920244818","-0,20210996420458865","0,10903116923344121","-0,3711292712445463","-0,0881274938797539","0,037565937027506956","0,14876032675439357","0,07889981800334835","1,0","0,02260917089404791","-0,25632216016583154","-0,22361654019812646","-0,006473386512878213","-0,21196717394252754","-0,3141365933774498","-0,10071044084721735","0,096972182193542"
XS3M501,"0,10106545855629677","0,12346004313874753","0,41067510655854716","0,31058168828869587","0,3819704170761054","0,026377966624255154","0,036032547586428286","0,039134554843299155","0,06944246798846238","0,0676893118710245","0,07164381932800766","-0,04672978024714022","0,40953559471641193","0,36809824465563457","0,012222449214977827","0,04498054960772158","0,04974483080423366","0,04553362893738574","0,30926399445583297","-0,1663199816757553","0,3579503977220854","-0,21042039225296452","0,19715121397176763","0,34481526600755386","0,41682843391910496","-0,06993018105198397","0,27767423228280225","0,42198779551317844","0,29663092585992995","0,09008610107315583","0,021509667951519117","0,010128677751169688","-0,010980079684980496","0,31925489471349533","0,232426207386017","0,1405932222245173","0,18279413415595064","0,15035426503737861","0,030161221225689882","0,5468572466899552","0,022677090652372636","0,01712733038219732","0,007288537662548263","0,0031155926816506508","-0,01847812663225904","0,34513451222582847","0,27310144403939207","0,04590268663137718","0,36226802376488587","-0,1761610817502292","-0,17616108175022913","-0,17616108175022918","-0,1761610817502293","0,5386287254887032","0,21322527516445464","-0,17616108175022926","-0,17616108175022915","-0,17616108175022924","-0,1761610817502293","0,1515586268377048","0,12418052903231527","0,5840477726978418","0,31554436650614875","0,45256194114856424","-0,21744656600225987","0,46588708906595155","0,05363329660787644","0,3012067248983114","0,4994096568724495","0,27928651410043925","0,0007426984255186468","0,6953852296895887","-0,08666513389739568","0,1392383685248299","0,21845708349766493","0,11696527505986241","0,12953703520378945","0,02260917089404791","1,0","0,772143272131395","0,1081955645581834","0,3817015227585383","0,21047591480365527","0,15176358473299847","0,4344272233866172","0,4624561557441953"
XS3M5N11,"0,561531071572285","0,5491573547893773","0,3774600952937783","0,27237068035539486","0,3838087438484179","0,3132735892519714","0,46159571619206474","0,31912138622975894","0,3828863650434448","0,4342301808545548","0,41026628119319447","0,370670188238673","0,0885518885314844","0,6251529755733762","0,336137529113823","0,40798695117389294","0,4138799642564599","0,4010819620316942","0,27551302762618024","0,34529687930834696","0,15311772336792878","-0,3401049953204177","0,040119030253414185","0,020104464380753355","0,7013636708262542","-0,3356228965817673","0,37465372590319834","0,22080353014458973","0,3574487812563536","-0,09380772514714272","0,48448376012049027","0,48632015182541527","0,46723472299746494","0,6688211803071238","0,6480804032760196","0,5409249131298581","0,5132147061022847","0,5361987193697483","-0,03493738505677421","0,685117803492488","0,0745806285918003","0,4344898621094291","0,4650062686416341","0,4777974637504511","0,439867467248467","0,47243888379507987","0,6015884783607999","0,43477784777857265","0,45791047914417876","-0,19234040720751305","-0,19234040720751314","-0,19234040720751325","-0,1923404072075133","0,6791367012182833","0,3344309951269872","-0,19234040720751322","-0,19234040720751328","-0,19234040720751328","-0,1923404072075133","0,4060447770650117","0,572793205786178","0,2855400775923557","0,1429832607519679","0,5555720531517856","-0,3739382455845585","0,2562666488021874","0,47546899361358863","0,1333932979127997","0,5533758047949002","0,5496025632195836","0,4563145785245843","0,5455098012018986","0,42042023802298445","0,20590738451877902","0,33300422746446157","0,14896147787914346","0,1785982157284197","-0,25632216016583154","0,772143272131395","1,0","0,43828755241874","0,2895170203104421","0,4717334160651804","0,5269411420736134","0,5256340771168166","0,4590409946358414"
XS3M6003-TY,"0,6738618348331585","0,6218637799770494","0,013502216566477081","-0,0368144911976879","-0,0059176407584760745","0,5806144737018868","0,4809427452906381","0,4475523317568265","0,44199799558630976","0,44247480037162684","0,4650341028955339","0,7204727834934733","-0,5382829476915059","0,36631433080305503","0,3235594419095014","0,34352309075197746","0,32117896266921003","0,3400818065000042","-0,09203934266506437","0,7199126315141423","-0,2152127662864565","-0,12950975174712015","-0,1545653519363362","-0,09104536992068551","0,3426884221263686","-0,2207435436139965","0,4901567726784644","-0,0288863668835502","0,1582291412489003","-0,09900564310420962","0,6168581890119802","0,6386631324317266","0,6202371235137736","0,66662327251411","0,7369952873082863","0,7683061620282782","0,7616852642008597","0,5683207688134998","0,01855677967558398","0,5245619967525357","0,11148822826497563","0,46834536327050547","0,5446506904025781","0,6210409949102085","0,6146342979584506","0,3410231288963652","0,4240648581214671","0,38309755969563924","0,2747211982088353","-0,1312785267486706","-0,13127852674867058","-0,13127852674867066","-0,1312785267486706","0,1895562684580021","0,2870384023660908","-0,1312785267486706","-0,13127852674867063","-0,13127852674867063","-0,1312785267486706","0,3696717203621109","0,6794016995490452","-0,32442443090617895","0,1513391255498104","0,1868967951200388","0,04410011088077274","0,0030955818169491342","0,6709396885206528","0,27227727388185374","0,40205440948503957","0,46683371296200815","0,5349084417237712","0,1727673499960651","0,7230734861387061","0,32925362172167516","0,12478015187941681","0,18682141915025027","0,480568591751581","-0,22361654019812646","0,1081955645581834","0,43828755241874","1,0","0,18517923544417123","0,7307769843277432","0,8448170677426943","0,39114540612484244","0,3260401848982853"
XS3M6004TY,"-0,0017906090690961536","-0,02214093914971549","0,305722790656373","0,21506954400224612","0,24519347119356813","0,011401999100267707","-0,09285726252990298","-0,04289067592673528","-0,05297862190845185","-0,07465766098396895","-0,05344656038581745","-0,14555847023294302","-0,03857948902436678","-0,08408955118037856","-0,0754445690811834","-0,07125615461222073","-0,055544274238479505","-0,06617780698592868","0,07974581128964539","-0,20528512177359318","0,073666338792803","-0,16745399815688294","0,01658848542455785","0,4924053011886188","0,02947844560524296","0,307489192303897","0,5963772736968058","0,6916034741755028","0,39174457148516684","0,5981940522138628","-0,11367309359897891","-0,12512546346953093","-0,122306388809283","0,10430150408560941","0,07124275398012524","-0,018106650644208966","0,23733275083468053","-0,12317881116736933","0,24444736368148973","0,5257556235695319","0,0672169628444303","-0,0928247753311631","-0,11570500163374595","-0,12424070140674512","-0,13262096244923802","0,36343261338545996","0,01631056729849502","-0,07089059532931771","0,10058215510915033","-0,0362169740904381","-0,036216974090438094","-0,03621697409043816","-0,036216974090438114","0,16197788149733264","0,23697507951613378","-0,03621697409043814","-0,03621697409043813","-0,0362169740904381","-0,036216974090438114","0,05367491676005495","-0,03931649169991134","0,22655829453194665","0,7173403183972689","-0,20130006647629825","0,2966123495288538","0,09108118600809006","-0,08784174581714083","0,54671662521605","0,5035898274192431","0,04864692930071032","-0,12090481208781283","0,545883985684305","-0,17222145889610185","0,24988693642158658","0,23275626195923713","0,16697763846274497","0,37221884978396247","-0,006473386512878213","0,3817015227585383","0,2895170203104421","0,18517923544417123","1,0","0,4999622629164388","0,2576823906624068","0,5936349731520225","0,546356243027043"
XS3M7093TY,"0,4711667988886186","0,5590132230791037","0,28549695510653406","0,18873723115913174","0,2541725102966632","0,613591637044306","0,28928438372275583","0,2023846651410553","0,21707422097028678","0,2085488033843412","0,22653746230698082","0,4447019249811271","-0,38469561334694485","0,38923049112384756","0,15291110274629885","0,16264679560386097","0,18983791033322925","0,17104693443938945","0,062052975698856115","0,49671278406259234","-0,03140189711840403","-0,27931769124377376","0,003643742063371817","0,09892563244409096","0,3889363084152755","-0,14304521416893937","0,762783310050459","0,29321765294623464","0,27802202078058014","0,20164510336017485","0,3350677051960673","0,3702701204995308","0,37724980761812926","0,5661876522541042","0,6275694797738406","0,5175018185737577","0,7112099706601706","0,34685122832472687","0,21435627381702343","0,6303504900357884","0,09999993754093602","0,259777531762903","0,3176234602920928","0,3493453013063264","0,3482013814859961","0,5815163845363888","0,4899961757365388","0,1799395147695964","0,41527723431442704","-0,21079264289974428","-0,2107926428997445","-0,21079264289974453","-0,21079264289974456","0,31246959206768743","0,41628737608627386","-0,2107926428997445","-0,2107926428997445","-0,21079264289974436","-0,21079264289974456","0,3319111775182088","0,5517834601677405","-0,07054057550874453","0,3561945845976978","0,0663903558508848","0,04480863192659946","-0,0027609560013662077","0,5749148845580451","0,418448110096203","0,655909446632753","0,46345455143779407","0,31341308341346663","0,445145087942174","0,46734243701259603","0,3162931674295163","0,24482016391660716","0,11582206354091902","0,521032181049731","-0,21196717394252754","0,21047591480365527","0,4717334160651804","0,7307769843277432","0,4999622629164388","1,0","0,7667124188729363","0,7300029497968985","0,66402042725527"
